Gender,Contacted,Primary_Bank_Type,City_Category_B,City_Category_C,Employer_Category1_B,Employer_Category1_C,Source_Category_B,Source_Category_C,Source_Category_D,Source_Category_E,Source_Category_F,Source_Category_G,Age_Cat_Middle-Aged,Age_Cat_Old,Age_Cat_Young,Employer_Cat3_MSF,Employer_Cat3_MSME,Employer_Cat3_PVT,Employer_Cat3_VSF,Employer_Category2,Var1,Lead_Creation_Month,City_Code,Source,Monthly_Income,Existing_EMI,Loan_Amount,Loan_Period,Interest_Rate,loan_period_months,emi_recal,EMI-Monthly_Income_Ratio,Income_loan_Ratio,IR_15-20,IR_20-25,IR_25+
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,0.148587593,0.059790874,3400,1000,30000,5,16.038,60,730,0.508823529,0.634271165,1,0,0
0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,-0.267721194,0.059790874,1700,0,25000,4,35.5,48,982,0.577647059,1.088832167,0,0,1
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,12,0.034821904,0.059790874,1800,0,10000,2,20,24,509,0.282777778,0.436386995,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,7,0.148587593,-0.279868749,5400,0,50000,4,20,48,1522,0.281851852,0.685560994,1,0,0
1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,2,2,-0.267721194,0.059790874,1500,0,22000,4,35.5,48,864,0.576,1.085928614,0,0,1
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,7,0.034821904,0.059790874,2500,0,10000,2,19,24,504,0.2016,0.314198636,1,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,-0.267721194,0.059790874,850,0,48400,4.8,19.28,57.6,1294,1.522352941,4.117432719,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,0.148587593,0.059790874,1700,0,25000,4,35.5,48,982,0.577647059,1.088832167,0,0,1
1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,2,8,-0.267721194,0.059790874,2200,0,20000,4,22.6,48,637,0.289545455,0.673096248,0,1,0
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,4,7,3,-0.267721194,-0.279868749,8800,1600,58000,4,14.818,48,1609,0.364659091,0.48799478,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,7,0.148587593,0.059790874,2050,0,30000,5,24,60,863,0.42097561,1.051961932,0,1,0
1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,4,8,0.148587593,-0.279868749,3200,0,49000,5,19,60,1271,0.3971875,1.100724751,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,0.034821904,0.059790874,2180,0,32800,4,24,48,1069,0.490366972,1.114005167,0,1,0
0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,4,-0.267721194,0.059790874,1500,0,33000,5,20,60,874,0.582666667,1.581449438,1,0,0
0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,11,0.034821904,0.059790874,2500,0,18000,1,20,12,1667,0.6668,0.582524272,1,0,0
1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,7,6,0.148587593,0.059790874,4000,0,70000,5,13,60,1593,0.39825,1.257971144,0,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,9,0.148587593,0.059790874,5900,1000,50000,2,15.07,24,2426,0.580677966,0.665675077,1,0,0
1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,2,-0.267721194,-0.279868749,4900,0,20000,3,13,36,674,0.13755102,0.311272673,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.148587593,0.059790874,2300,700,10000,3,28.5,36,416,0.485217391,0.331573065,0,0,1
1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,9,-0.267721194,0.059790874,4700,0,35000,4,14.558,48,966,0.205531915,0.551366076,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.034821904,0.059790874,1457,0,23000,4,31.5,48,848,0.582017845,1.168794446,0,0,1
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,10,4,0.034821904,0.059790874,20000,0,150000,5,13.5,60,3451,0.17255,0.53913049,0,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,11,-0.267721194,-0.279868749,3200,400,10000,2,20,24,509,0.2840625,0.245467685,1,0,0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10,4,0.148587593,0.059790874,4000,0,100000,5,13,60,2275,0.56875,1.797101634,0,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,10,4,0.034821904,0.059790874,9000,1560,50000,5,14.45,60,1175,0.303888889,0.399355919,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,2,9,-0.267721194,0.059790874,1350,0,20000,4,35.5,48,785,0.581481481,1.09689759,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.034821904,0.059790874,2400,355.5,10000,4,28.5,48,351,0.294375,0.308502447,0,0,1
1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,2,-0.267721194,0.059790874,2200,0,50000,5,18.15,60,1274,0.579090909,1.633728758,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,7,0.034821904,-0.279868749,2150,0,29200,3.8,22.55,45.6,959,0.446046512,1.01153681,0,1,0
1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,9,-0.267721194,0.059790874,3400,0,25000,5,14.85,60,593,0.174411765,0.528559304,0,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,8,0.148587593,0.059790874,4500,0,50000,4,15.24,48,1398,0.310666667,0.822673193,1,0,0
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,7,0.034821904,-0.279868749,1758,0,39000,5,20,60,1033,0.587599545,1.594697696,1,0,0
0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,7,0.148587593,-0.279868749,1200,0,28000,5,18.4,60,717,0.5975,1.677294859,1,0,0
1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,8,-0.267721194,0.059790874,25000,1000,30000,5,15.29,60,718,0.06872,0.086260878,1,0,0
0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,9,0.034821904,0.059790874,1270,0,19400,4,35.5,48,762,0.6,1.131013696,0,0,1
1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,10,10,0.148587593,0.059790874,4500,0,30000,5,14.85,60,711,0.158,0.479227102,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,-0.267721194,0.059790874,1020,400,7600,3.8,36.7,45.6,311,0.697058824,0.554945994,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,9,0.034821904,0.059790874,20000,0,20000,2,16.42,24,983,0.04915,0.078549659,1,0,0
1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4,10,8,0.148587593,0.059790874,9000,0,148000,4,14.85,48,4108,0.456444444,1.217556325,0,0,0
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,-0.267721194,0.059790874,850,0,48400,4.8,19.28,57.6,1294,1.522352941,4.117432719,1,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,3,0.148587593,0.059790874,2800,0,53000,4,27,48,1817,0.648928571,1.401482546,0,0,1
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,0.034821904,-0.279868749,1100,0,19600,5,28.3,60,614,0.558181818,1.280843347,0,0,1
1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,7,-0.267721194,0.059790874,2400,345.8,30000,5,20.98,60,811,0.482,0.898550817,0,1,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,0.034821904,0.059790874,3000,0,40000,4,13.99,48,1093,0.364333333,0.987207831,0,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,0.034821904,0.059790874,2540,800,19000,5,23.35,60,539,0.527165354,0.53771545,0,1,0
1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,7,6,0.148587593,-0.279868749,4420,0,73000,5,13.844,60,1693,0.383031674,1.187225514,0,0,0
1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,7,-0.267721194,0.059790874,1600,0,19000,2,26.45,24,1028,0.6425,0.932777202,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,7,0.148587593,0.059790874,2187.1,0,35000,3.8,21.25,45.6,1125,0.514379772,1.191891448,0,1,0
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,7,7,0.034821904,0.059790874,7000,0,120000,5,14.92,60,2850,0.407142857,1.232298263,0,0,0
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,4,10,7,0.148587593,-0.279868749,4500,0,58000,3,14.042,36,1983,0.440666667,0.98292993,0,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,10,9,0.148587593,0.059790874,8000,0,159000,3,11.99,36,5280,0.66,1.515703373,0,0,0
1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10,6,0.034821904,0.059790874,3000,0,20000,2,13.99,24,960,0.32,0.523664394,0,0,0
0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,-0.267721194,0.059790874,973.3,350,7400,3.6,37,43.2,312,0.680160279,0.569625918,0,0,1
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,8,0.148587593,0.059790874,2000,0,30000,4,20,48,913,0.4565,1.11060881,1,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,0,11,0.148587593,0.059790874,2900,1735.4,20200,3.2,19.2,38.4,708,0.842551724,0.528071837,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,-0.267721194,0.059790874,4500,1500,48000,4,27,48,1646,0.699111111,0.789766265,0,0,1
1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,8,-0.267721194,0.059790874,2400,0,40000,4,16.75,48,1149,0.47875,1.234009789,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0.148587593,0.059790874,1100,0,19600,5,28.3,60,614,0.558181818,1.280843347,0,0,1
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,1,0.148587593,0.059790874,4200,250,20000,3,17.54,36,718,0.23047619,0.363151452,1,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,6,0.148587593,-0.279868749,4000,2200,57200,4.8,17.34,57.6,1470,0.9175,1.034037081,1,0,0
0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,4,0.148587593,0.059790874,10000,4400,38400,3.4,14.02,40.8,1189,0.5589,0.289403257,0,0,0
1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,2,8,0.148587593,-0.279868749,1880,0,32000,4,19.68,48,968,0.514893617,1.260265316,1,0,0
1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,10,11,-0.267721194,0.059790874,2830,0,42000,5,19,60,1090,0.385159011,1.066830652,1,0,0
1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,7,5,-0.267721194,0.059790874,4400,0,50000,5,15.05,60,1191,0.270681818,0.816864379,1,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,7,0.034821904,-0.279868749,1485,500,9800,3.6,21.98,43.2,330,0.558922559,0.494429491,0,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,2,11,0.148587593,0.059790874,2000,0,34000,4,17.8,48,995,0.4975,1.258689985,1,0,0
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,0,7,0.034821904,0.059790874,1100,0,19600,5,28.3,60,614,0.558181818,1.280843347,0,0,1
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,10,4,0.034821904,0.059790874,4000,0,50800,3,16.188,36,1791,0.44775,0.968524923,1,0,0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,4,10,2,-0.267721194,0.059790874,3500,0,60000,5,13.692,60,1387,0.396285714,1.232298263,0,0,0
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,6,-0.267721194,0.059790874,4000,0,64000,5,15.01,60,1523,0.38075,1.150145046,1,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,7,8,-0.267721194,0.059790874,2550,0,10000,1,16.75,12,911,0.357254902,0.317279015,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,0,9,0.148587593,0.059790874,2,0,27200,4.8,19.04,57.6,724,362,983.4198808,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,7,0.034821904,0.059790874,1100,0,19600,5,28.3,60,614,0.558181818,1.280843347,0,0,1
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,7,0.148587593,-0.279868749,2500,0,50000,5,15.45,60,1201,0.4804,1.437681307,1,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,7,0.034821904,0.059790874,2050,600,23000,5,21.7,60,631,0.600487805,0.806504148,0,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,2,0.034821904,0.059790874,1600,0,37000,5,18.42,60,948,0.5925,1.662319012,1,0,0
1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,7,10,-0.267721194,0.059790874,5000,2000,5000,5,15.25,60,120,0.424,0.071884065,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,10,9,0.034821904,0.059790874,3000,300,30000,3,16,36,1055,0.451666667,0.762618049,1,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,2,-0.267721194,0.059790874,1280,0,19000,4,35.5,48,746,0.5828125,1.099039968,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,4,9,0.148587593,0.059790874,2000,0,34000,4,16.75,48,977,0.4885,1.258689985,1,0,0
1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,2,8,0.034821904,-0.279868749,1456,0,23000,4,31.5,48,848,0.582417582,1.16959719,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,8,0.148587593,0.059790874,1500,0,22000,4,35.5,48,864,0.576,1.085928614,0,0,1
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,10,8,0.034821904,0.059790874,4400,0,79000,4,14.362,48,2173,0.493863636,1.329365091,0,0,0
0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,0.148587593,0.059790874,1420,0,21800,4,31.5,48,804,0.566197183,1.136679439,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,10,1,0.034821904,-0.279868749,5100,591.8,55000,3.2,15.088,38.4,1815,0.471921569,0.817583557,1,0,0
0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,12,0.148587593,0.059790874,9100,4500,80400,4.8,13.796,57.6,1916,0.705054945,0.63887329,0,0,0
1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4,2,7,0.148587593,0.059790874,1800,0,40000,5,20,60,1060,0.588888889,1.597423675,1,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.034821904,0.059790874,2200,213.3,20000,4,28.5,48,703,0.4165,0.673096248,0,0,1
1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,7,8,0.034821904,0.059790874,5200,0,88000,4,16.92,48,2536,0.487692308,1.252994555,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,0.034821904,0.059790874,4000,0,72000,4,13.99,48,1967,0.49175,1.332730572,0,0,0
1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,8,0.148587593,0.059790874,2200,245,20000,3,20,36,743,0.449090909,0.693289136,1,0,0
0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,-0.267721194,0.059790874,3800,1200,24200,3.6,17.448,43.2,758,0.515263158,0.47712977,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,1,0.148587593,0.059790874,3100,0,55000,4,14.536,48,1518,0.489677419,1.313623324,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,6,-0.267721194,-0.279868749,1694.6,268.7,18200,3.2,21.95,38.4,664,0.550395374,0.814223853,0,1,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4,2,7,0.148587593,0.059790874,1900,0,10000,4,27.7,48,347,0.182631579,0.389687302,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4,0,5,0.034821904,0.059790874,1249.8,250.1,9200,3,35.9,36,421,0.536965915,0.561376705,0,0,1
1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,10,7,0.034821904,0.059790874,5600,0,50000,3,14.48,36,1721,0.307321429,0.680908973,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,0,8,0.148587593,0.059790874,1140,0,22000,4,28.88,48,778,0.68245614,1.42885344,0,0,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4,4,8,0.148587593,0.059790874,2200,0,10000,2,29.3,24,556,0.252727273,0.357043905,0,0,1
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,6,0.034821904,-0.279868749,1800,500,13600,3.2,21.7,38.4,494,0.552222222,0.572803995,0,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.148587593,0.059790874,1500,0,20000,5,18.25,60,511,0.340666667,0.958454205,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,7,7,0.034821904,0.059790874,2600,0,20000,3,17.9,36,722,0.277692308,0.586629269,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,0.148587593,0.059790874,3600,1500,39800,5,16.546,60,979,0.688611111,0.794718278,1,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,3,-0.267721194,0.059790874,1000,0,27000,4.8,18.95,57.6,717,0.717,1.952377705,1,0,0
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,2,8,-0.267721194,0.059790874,1800,0,40000,5,20,60,1060,0.588888889,1.597423675,1,0,0
1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,10,7,-0.267721194,0.059790874,6000,0,50000,4,15.52,48,1405,0.234166667,0.617004894,1,0,0
1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,4,7,7,-0.267721194,-0.279868749,2500,0,20000,3,18.25,36,726,0.2904,0.61009444,1,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,3,0.148587593,0.059790874,3200,700,28000,5,15.75,60,677,0.4303125,0.628985572,1,0,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,8,0.034821904,-0.279868749,2300,0,10000,2,13,24,475,0.206521739,0.341520257,0,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,10,8,0.148587593,-0.279868749,5000,0,100000,5,15.04,60,2381,0.4762,1.437681307,1,0,0
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,7,0.034821904,0.059790874,1200,0,19000,4,31.5,48,701,0.584166667,1.172309299,0,0,1
1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,8,-0.267721194,-0.279868749,3000,604,7000,2,19,24,353,0.319,0.183282538,1,0,0
0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,0,7,0.148587593,-0.279868749,1200,0,27800,5,18.37,60,712,0.593333333,1.665314181,1,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,10,0.148587593,0.059790874,2100,930,25000,5,18.75,60,645,0.75,0.855762683,1,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,10,7,0.148587593,0.059790874,100000,10000,10000,5,15.47,60,240,0.1024,0.007188407,1,0,0
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,3,-0.267721194,0.059790874,2200,0,32000,5,32.5,60,1085,0.493181818,1.045586405,0,0,1
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,4,9,0.034821904,0.059790874,2800,0,53000,4,27,48,1817,0.648928571,1.401482546,0,0,1
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,10,3,-0.267721194,0.059790874,6050,1400,50000,5,15.246,60,1196,0.429090909,0.594083185,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,7,11,-0.267721194,0.059790874,3500,0,50000,5,19.75,60,1318,0.376571429,1.02691522,1,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,10,9,0.034821904,0.059790874,5000,900,80000,5,13,60,1820,0.544,1.150145046,0,0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,4,0.034821904,0.059790874,1150,0,35400,5,18.8,60,914,0.794782609,2.212779056,1,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,3,0.034821904,0.059790874,6000,0,104200,5,14.93,60,2475,0.4125,1.248386602,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,9,0.148587593,0.059790874,12500,202,12000,3,13.5,36,407,0.04872,0.073211333,0,0,0
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,4,6,0.034821904,-0.279868749,3200,0,49000,5,15.4,60,1176,0.3675,1.100724751,1,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,7,-0.267721194,0.059790874,1500,165.8,20000,5,18.4,60,512,0.451866667,0.958454205,1,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,10,7,0.148587593,0.059790874,6000,0,100000,5,14.85,60,2371,0.395166667,1.198067756,0,0,0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,4,4,9,0.148587593,0.059790874,2000,0,34000,4,17.8,48,995,0.4975,1.258689985,1,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,7,8,0.148587593,0.059790874,2568,0,20000,4,19.75,48,606,0.235981308,0.576640088,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.148587593,0.059790874,3500,0,62000,4,13.99,48,1694,0.484,1.311576118,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,9,0.148587593,0.059790874,4000,0,85000,4,15.25,48,2376,0.594,1.573362481,1,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,-0.267721194,0.059790874,20000,15000,142200,4.8,14.118,57.6,3413,0.92065,0.514126129,0,0,0
1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,7,7,0.148587593,0.059790874,3000,0,40000,4,16.398,48,1142,0.380666667,0.987207831,1,0,0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,9,0.034821904,0.059790874,3700,430,88000,5,16.21,60,2150,0.697297297,1.709675068,1,0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,5,0.034821904,0.059790874,1750,0,26000,4,35.5,48,1021,0.583428571,1.100031583,0,0,1
1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,10,1,-0.267721194,0.059790874,3500,400,82000,5,15.7,60,1981,0.680285714,1.68414096,1,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,6,-0.267721194,0.059790874,4400,0,77800,4.2,13.798,50.4,2043,0.464318182,1.301455523,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,-0.267721194,0.059790874,1200,200,9000,2.8,35.9,33.6,428,0.523333333,0.575354863,0,0,1
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,7,0.148587593,-0.279868749,2780,500,50000,5,16.148,60,1220,0.618705036,1.292878873,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,2,0.148587593,0.059790874,4500,0,30000,3,16.746,36,1066,0.236888889,0.508412033,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,4,7,-0.267721194,0.059790874,3593.6,0,58000,5,27.5,60,1788,0.497551202,1.160194733,0,0,1
1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,4,9,0.034821904,0.059790874,2100,0,35000,4,18,48,1028,0.48952381,1.234009789,1,0,0
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,7,-0.267721194,0.059790874,1250,500,7800,3.6,34.5,43.2,318,0.6544,0.46750831,0,0,1
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,8,0.148587593,-0.279868749,4650,1500,66000,5,17.56,60,1660,0.679569892,1.02028996,1,0,0
